customerID,Region,Monthly tax,TotalCharges
0887-HJGAR,USA,13.71,45.7
2391-IPLOP,GC,1032.645,3442.15
5644-PDMZC,EMEA,48.45,161.5
3509-GWQGF,APJC,519.78,1732.6
9576-ANLXO,USA,66.69,222.3
2024-BASKD,GC,22.38,74.6
5845-BZZIB,EMEA,196.59,655.3
1140-UKVZG,APJC,142.575,475.25
4160-AMJTL,USA,49.29,164.3
5183-SNMJQ,GC,259.53,865.1
8100-PNJMH,EMEA,1839.81,6132.7
7838-LAZFO,APJC,1079.25,3597.5
4464-JCOLN,USA,10.77,35.9
2085-JVGAD,GC,209.295,697.65
5650-VDUDS,EMEA,28.815,96.05
8095-WANWK,APJC,128.61,428.7
3030-ZKIWL,USA,6.015,20.05
9565-FLVCG,GC,1337.745,4459.15
8755-OGKNA,EMEA,350.28,1167.6
2800-VEQXM,APJC,71.43,238.1
7538-GWHML,USA,43.545,145.15
5533-RJFTJ,GC,435.93,1453.1
3859-CVCET,EMEA,57.315,191.05
0214-JHPFW,APJC,1211.79,4039.3
5642-MHDQT,USA,311.835,1039.45
3088-FVYWK,GC,400.83,1336.1
3276-HDUEG,EMEA,22.515,75.05
9092-GDZKO,APJC,148.02,493.4
0823-HSCDJ,USA,765.27,2550.9
3729-OWRVL,GC,2173.845,7246.15
2324-AALNO,EMEA,361.185,1203.95
0822-GAVAP,APJC,18.675,62.25
5760-IFJOZ,USA,94.08,313.6
2826-UWHIS,GC,1132.755,3775.85
1448-PWKYE,EMEA,24,80
7501-IWUNG,APJC,1384.815,4616.05
4957-TREIR,USA,58.695,195.65
7251-LJBQN,GC,1256.52,4188.4
8040-MNRTF,EMEA,21.33,71.1
1536-HBSWP,APJC,14.97,49.9
5313-FPXWG,USA,379.92,1266.4
0067-DKWBL,GC,27.33,91.1
0946-FKYTX,EMEA,487.02,1623.4
5076-YVXCM,APJC,1244.835,4149.45
8262-COGGB,USA,6.135,20.45
6663-JOCQO,GC,703.35,2344.5
9620-QJREV,EMEA,303.915,1013.05
2276-YDAVZ,APJC,81.21,270.7
2682-KEVRP,USA,125.1,417
2480-JZOSN,GC,6.195,20.65
0078-XZMHT,EMEA,1894.86,6316.2
5896-NPFWW,APJC,50.445,168.15
9978-HYCIN,USA,1205.415,4018.05
8338-QIUNR,GC,1443.48,4811.6
1525-LNLOJ,EMEA,1256.91,4189.7
9450-TRJUU,APJC,854.535,2848.45
1766-GKNMI,USA,754.86,2516.2
6942-LBFDP,GC,10.08,33.6
1456-TWCGB,EMEA,62.535,208.45
7133-VBDCG,APJC,604.605,2015.35
7596-ZYWBB,USA,1121.94,3739.8
8329-UTMVM,GC,889.2,2964
3014-WJKSM,EMEA,679.02,2263.4
3347-YJZZE,APJC,663.54,2211.8
1029-QFBEN,USA,5.865,19.55
7929-DMBCV,GC,505.11,1683.7
9661-JALZV,EMEA,455.7,1519
5433-KYGHE,APJC,349.215,1164.05
4312-KFRXN,USA,513.27,1710.9
5575-TPIZQ,GC,1273.665,4245.55
0114-IGABW,EMEA,1243.77,4145.9
9944-AEXBM,APJC,799.29,2664.3
1853-ARAAQ,USA,383.25,1277.5
6952-OMNWB,GC,1676.79,5589.3
4697-LUPSU,EMEA,10.425,34.75
8434-VGEQQ,APJC,391.785,1305.95
4952-YSOGZ,USA,114.39,381.3
1589-AGTLK,GC,42.45,141.5
5244-IRFIH,EMEA,931.665,3105.55
6549-YMFAW,APJC,61.365,204.55
4950-HKQTE,USA,181.77,605.9
6786-OBWQR,GC,106.83,356.1
2684-EIWEO,EMEA,827.445,2758.15
2753-JMMCV,APJC,1441.695,4805.65
6439-GTPCA,USA,1182.51,3941.7
6621-YOBKI,GC,27.825,92.75
1216-JWVUX,EMEA,570.315,1901.05
7564-GHCVB,APJC,1719.21,5730.7
1173-NOEYG,USA,727.02,2423.4
7595-EHCDL,GC,496.035,1653.45
6647-ZEDXT,EMEA,998.115,3327.05
2521-NPUZR,APJC,2125.65,7085.5
1307-TVUFB,USA,1003.23,3344.1
7503-MIOGA,GC,2009.205,6697.35
4381-MHQDC,EMEA,863.97,2879.9
6923-JHPMP,APJC,41.13,137.1
5138-WVKYJ,USA,302.565,1008.55
4018-PPNDW,GC,465.48,1551.6
1635-FJFCC,EMEA,60.645,202.15
2499-AJYUA,APJC,2364.675,7882.25
6919-ELBGL,USA,2458.92,8196.4
3966-HRMZA,GC,60.87,202.9
6425-JWTDV,EMEA,256.53,855.1
8405-IGQFX,APJC,1745.1,5817
8224-IVVPA,USA,495.885,1652.95
9477-LGWQI,GC,1680.045,5600.15
1410-RSCMR,EMEA,154.725,515.75
3115-CZMZD,APJC,5545,5545
0139-IVFJG,USA,57.15,190.5
6683-VLCTZ,GC,552.84,1842.8
5730-DBDSI,EMEA,376.14,1253.8
0030-FNXPP,APJC,17.16,57.2
2189-WWOEW,USA,380.865,1269.55
5684-FJVYR,GC,1969.02,6563.4
4013-GUXND,EMEA,6.24,20.8
1894-IGFSG,APJC,572.355,1907.85
7379-POKDZ,USA,62.655,208.85
1266-NZYUI,GC,1427.64,4758.8
7969-FFOWG,EMEA,387.78,1292.6
4718-DHSMV,APJC,108.945,363.15
5175-WLYXL,USA,480.075,1600.25
7817-OMJNA,GC,82.71,275.7
8728-SKJLR,EMEA,926.73,3089.1
3137-NYQQI,APJC,352.68,1175.6
7706-DZNKK,USA,71.19,237.3
0236-HFWSV,GC,433.395,1444.65
3900-AQPHZ,EMEA,5.97,19.9
5842-POCOP,APJC,136.245,454.15
2037-XJFUP,USA,911.025,3036.75
8823-RLPWL,GC,2419.695,8065.65
9505-SQFSW,EMEA,27.75,92.5
7314-OXENN,APJC,55.395,184.65
3758-CKOQL,USA,1845.69,6152.3
0322-CHQRU,GC,26.85,89.5
5676-CFLYY,EMEA,1546.35,5154.5
7521-AFHAB,APJC,66.135,220.45
0285-INHLN,USA,453.09,1510.3
4678-DVQEO,GC,15.66,52.2
5125-CNDSP,EMEA,776.685,2588.95
0691-IFBQW,APJC,1462.44,4874.8
4992-LTJNE,USA,1195.08,3983.6
2202-OUTMO,GC,601.08,2003.6
0810-BDHAW,EMEA,549.72,1832.4
0229-LFJAF,APJC,1472.475,4908.25
7131-ZQZNK,USA,1077.06,3590.2
3442-ZHHCC,GC,1506.9,5023
5726-CVNYA,EMEA,43.98,146.6
9871-ELEYA,APJC,701.79,2339.3
4257-GAESD,USA,89.61,298.7
5173-WXOQV,GC,43.095,143.65
2040-OBMLJ,EMEA,764.595,2548.65
6286-ZHAOK,APJC,152.22,507.4
3807-XHCJH,USA,6,20
3009-JWMPU,GC,1837.62,6125.4
5671-RQRLP,EMEA,1623.42,5411.4
1450-GALXR,APJC,317.475,1058.25
8859-AXJZP,USA,271.14,903.8
3174-AKMAS,GC,902.85,3009.5
3138-BKYAV,EMEA,146.835,489.45
9926-PJHDQ,APJC,1640.535,5468.45
7382-DFJTU,USA,317.43,1058.1
2798-NYLMZ,GC,2284.8,7616
4289-DTDKW,EMEA,1233.93,4113.1
1820-TQVEV,APJC,20.865,69.55
2239-JALAW,USA,1805.295,6017.65
4853-RULSV,GC,2175.045,7250.15
8098-TDCBU,EMEA,332.46,1108.2
3551-GAEGL,APJC,281.595,938.65
4785-NKHCX,USA,28.245,94.15
3196-NVXLZ,GC,626.415,2088.05
6275-YDUVO,EMEA,53.61,178.7
0036-IHMOT,APJC,1697.025,5656.75
0115-TFERT,USA,695.13,2317.1
4178-EGMON,GC,1795.935,5986.45
4220-TINQT,EMEA,2025.405,6751.35
5318-YKDPV,APJC,1069.98,3566.6
7975-TZMLR,USA,1466.79,4889.3
0295-QVKPB,GC,95.43,318.1
4335-BSMJS,EMEA,469.185,1563.95
2311-QYMUQ,APJC,429.075,1430.25
3643-AHCFP,USA,193.305,644.35
9146-JRIOX,GC,111.735,372.45
3104-OWCGK,EMEA,1636.02,5453.4
5337-IIWKZ,APJC,432.78,1442.6
9101-BWFSS,USA,1683.21,5610.7
9650-VBUOG,GC,289.185,963.95
3487-EARAT,EMEA,1566.69,5222.3
2672-TGEFF,APJC,1002.165,3340.55
9231-ZJYAM,USA,87.84,292.8
4250-WAROZ,GC,1732.365,5774.55
8184-WMOFI,EMEA,1346.19,4487.3
6982-SSHFK,APJC,13.32,44.4
6092-QZVPP,USA,856.485,2854.95
4625-LAMOB,GC,271.665,905.55
0727-BMPLR,EMEA,1652.79,5509.3
0392-BZIUW,APJC,2276.94,7589.8
1038-ZAGBI,USA,68.88,229.6
6549-NNDYT,GC,118.23,394.1
3027-ZTDHO,EMEA,26.97,89.9
0422-OHQHQ,APJC,88.785,295.95
6916-HIJSE,USA,1637.76,5459.2
2316-ESMLS,GC,133.425,444.75
9778-OGKQZ,EMEA,2034.645,6782.15
7408-OFWXJ,APJC,1953.135,6510.45
6007-TCTST,USA,2542.95,8476.5
2252-NKNSI,GC,1338.555,4461.85
8713-IGZSO,EMEA,18.6,62
7905-TVXTA,APJC,105.795,352.65
7695-PKLCZ,USA,427.47,1424.9
2382-BCKQJ,GC,1924.095,6413.65
8374-UULRV,EMEA,1892.895,6309.65
2207-NHRJK,APJC,15.24,50.8
3224-DFQNQ,USA,1769.58,5898.6
5275-PMFUT,GC,1415.925,4719.75
4795-UXVCJ,EMEA,137.19,457.3
9777-IQHWP,APJC,1746.69,5822.3
0947-MUGVO,USA,439.05,1463.5
9944-HKVVB,GC,92.22,307.4
4124-MMETB,EMEA,631.365,2104.55
3671-SHRSP,APJC,95.745,319.15
0979-MOZQI,USA,701.235,2337.45
2732-ISEZX,GC,31.29,104.3
3313-QKNKB,EMEA,1525.395,5084.65
0323-XWWTN,APJC,36.375,121.25
1937-OTUKY,USA,2104.77,7015.9
1573-LGXBA,GC,1679.4,5598
1764-VUUMT,EMEA,380.73,1269.1
5073-WXOYN,APJC,908.22,3027.4
4713-ZBURT,USA,1390.305,4634.35
3050-GBUSH,GC,34.185,113.95
0207-MDKNV,EMEA,474.825,1582.75
7876-AEHIG,APJC,923.1,3077
7945-HLKEA,USA,1211.85,4039.5
9342-VNIMQ,GC,499.56,1665.2
9851-KIELU,EMEA,312.99,1043.3
3523-BRGUW,APJC,151.26,504.2
3908-BLSYF,USA,149.265,497.55
3199-NPKCN,GC,2253.495,7511.65
5170-PTRKA,EMEA,534.6,1782
4661-NJEUX,APJC,6.015,20.05
2123-AGEEN,USA,182.895,609.65
1258-YMZNM,GC,857.28,2857.6
0048-LUMLS,EMEA,974.265,3247.55
7549-MYGPK,APJC,1864.605,6215.35
5898-IGSLP,USA,846.9,2823
3804-RVTGV,GC,1505.37,5017.9
6259-WJQLC,EMEA,785.775,2619.25
9227-LUNBG,APJC,7.38,24.6
7997-EASSD,USA,1489.53,4965.1
0730-KOAVE,GC,803.91,2679.7
8975-SKGRX,EMEA,2493.165,8310.55
0678-RLHVP,APJC,1704.675,5682.25
4315-MURBD,USA,336.285,1120.95
2267-FPIMA,GC,1474.47,4914.9
1051-GEJLJ,EMEA,8.265,27.55
9734-YWGEX,APJC,277.05,923.5
2719-BDAQO,USA,487.695,1625.65
5285-MVEHD,GC,1820.595,6068.65
0379-DJQHR,EMEA,1619.58,5398.6
0781-LKXBR,APJC,275.58,918.6
5543-QDCRY,USA,70.455,234.85
0297-RBCSG,GC,369.555,1231.85
4694-PHWFW,EMEA,51.27,170.9
0835-JKADZ,APJC,2395.245,7984.15
1907-UBQFC,USA,206.595,688.65
7508-SMHXL,GC,386.49,1288.3
3865-YIOTT,EMEA,2354.55,7848.5
5993-BQHEA,APJC,80.1,267
6024-RUGGH,USA,539.67,1798.9
6513-EECDB,GC,22.065,73.55
3956-CJUST,EMEA,493.065,1643.55
4079-WWQQQ,APJC,1442.235,4807.45
6103-BOCOU,USA,657.9,2193
5149-TGWDZ,GC,671.82,2239.4
7471-WNSUF,EMEA,451.77,1505.9
8942-DBMHZ,APJC,76.605,255.35
4301-VVZKA,USA,356.82,1189.4
9199-PWQVC,GC,1435.845,4786.15
4824-GUCBY,EMEA,546.27,1820.9
5393-HJZSM,APJC,721.245,2404.15
7074-IEVOJ,USA,61.515,205.05
9625-QSTYE,GC,285.69,952.3
0862-PRCBS,EMEA,2111.835,7039.45
8812-ZRHFP,APJC,761.415,2538.05
5146-CBVOE,USA,363.855,1212.85
0454-OKRCT,GC,795.33,2651.1
5787-KXGIY,EMEA,391.44,1304.8
4750-ZRXIU,APJC,108.03,360.1
4198-VFOEA,USA,130.635,435.45
6630-UJZMY,GC,92.415,308.05
5709-LVOEQ,EMEA,5545,5545
6400-BWQKW,APJC,130.35,434.5
2692-AQCPF,USA,2135.67,7118.9
0347-UBKUZ,GC,96.135,320.45
0835-DUUIQ,EMEA,159.465,531.55
0811-GSDTP,APJC,114.66,382.2
7567-ECMCM,USA,600.3,2001
6115-ZTBFQ,GC,1475.91,4919.7
6353-BRMMA,EMEA,1693.74,5645.8
6680-WKXRZ,APJC,64.74,215.8
6231-WFGFH,USA,23.28,77.6
9904-EHEVJ,GC,868.965,2896.55
7028-DVOIQ,EMEA,1018.74,3395.8
6169-PPETC,APJC,227.805,759.35
4208-UFFGW,USA,25.545,85.15
8584-KMVXD,GC,160.665,535.55
8467-WYNSR,EMEA,375.945,1253.15
0851-DFJKB,APJC,286.545,955.15
5382-SOYZL,USA,648.78,2162.6
9448-REEVD,GC,13.41,44.7
3261-CQXOL,EMEA,544.005,1813.35
8388-FYNPZ,APJC,73.545,245.15
4002-BQWPQ,USA,608.64,2028.8
5651-YLPRD,GC,817.125,2723.75
2826-DXLQO,EMEA,66.135,220.45
4378-BZYFP,APJC,109.74,365.8
9489-UTFKA,USA,165.585,551.95
4849-PYRLQ,GC,1216.26,4054.2
9117-SHLZX,EMEA,13.71,45.7
9889-TMAHG,APJC,249.705,832.35
4541-RMRLG,USA,33.69,112.3
7764-BDPEE,GC,18.195,60.65
3429-IFLEM,EMEA,1665.03,5550.1
3158-MOERK,APJC,52.44,174.8
7294-TMAOP,USA,27.165,90.55
5002-GCQFH,GC,1419.93,4733.1
0556-FJEGU,EMEA,1214.685,4048.95
8919-FYFQZ,APJC,407.91,1359.7
0604-THJFP,USA,1362.705,4542.35
2834-JRTUA,GC,2259.645,7532.15
5875-YPQFJ,EMEA,20.97,69.9
5879-SESNB,APJC,266.595,888.65
6646-QVXLR,USA,1915.005,6383.35
6461-PPAXN,GC,574.8,1916
3318-ISQFQ,EMEA,123.9,413
1106-HRLKZ,APJC,242.685,808.95
2483-XSSMZ,USA,565.92,1886.4
8603-IJWDN,GC,25.98,86.6
8165-ZJRNM,EMEA,503.775,1679.25
9369-XFEHK,APJC,796.95,2656.5
2604-XVDAM,USA,162.285,540.95
3717-OFRTN,GC,5.925,19.75
9046-JBFWA,EMEA,161.205,537.35
3280-NMUVX,APJC,203.64,678.8
1206-EHBDD,USA,1354.095,4513.65
8361-LBRDI,GC,427.155,1423.85
4883-KCPZJ,EMEA,166.62,555.4
9108-EQPNQ,APJC,67.665,225.55
7277-KAMWT,USA,80.535,268.45
3842-IYKUE,GC,875.25,2917.5
6641-XRPSU,EMEA,724.83,2416.1
1374-DMZUI,APJC,127.335,424.45
2545-LXYVJ,USA,447.63,1492.1
3234-VKACU,GC,39.72,132.4
8357-EQXFO,EMEA,198.27,660.9
1989-PRJHP,APJC,568.185,1893.95
8120-JDCAM,USA,85.47,284.9
8917-FAEMR,GC,235.275,784.25
7047-YXDMZ,EMEA,125.31,417.7
2858-EIMXH,APJC,1504.875,5016.25
9524-EGPJC,USA,483.825,1612.75
6993-OHLXR,GC,35.925,119.75
8818-XYFCQ,EMEA,961.395,3204.65
6419-ZTTLE,APJC,145.56,485.2
0929-HYQEW,USA,48.255,160.85
6614-YOLAC,GC,1243.575,4145.25
7426-RHZGU,EMEA,248.235,827.45
4065-JJAVA,APJC,14.85,49.5
4695-VADHF,USA,297.255,990.85
3863-IUBJR,GC,208.905,696.35
7649-SIJJF,EMEA,1675.62,5585.4
9361-YNQWJ,APJC,480.36,1601.2
3748-FVMZZ,USA,48.735,162.45
9391-TTOYH,GC,141.06,470.2
1452-XRSJV,EMEA,619.8,2066
3422-WJOYD,APJC,427.935,1426.45
8242-SOQUO,USA,117.75,392.5
7460-ITWWP,GC,1158.435,3861.45
7147-AYBAA,EMEA,765.87,2552.9
7868-TMWMZ,APJC,2000.505,6668.35
4822-RVYBB,USA,245.82,819.4
6732-FZUGP,GC,1384.575,4615.25
8436-BJUMM,EMEA,621.18,2070.6
4184-TJFAN,APJC,82.125,273.75
8329-GWVPJ,USA,1067.31,3557.7
1352-VHKAJ,GC,587.13,1957.1
4145-UQXUQ,EMEA,218.985,729.95
2632-TACXW,APJC,425.025,1416.75
8146-QQKZH,USA,1777.32,5924.4
1767-CJKBA,GC,509.31,1697.7
6445-TNRXS,EMEA,2354.955,7849.85
4581-LNWUM,APJC,194.82,649.4
4869-EPIUS,USA,1367.25,4557.5
9948-YPTDG,GC,903.915,3013.05
1236-WFCDV,EMEA,379.83,1266.1
1915-OAKWD,APJC,108.105,360.35
7296-PIXQY,USA,313.95,1046.5
4883-QICIH,GC,704.37,2347.9
3354-OADJP,EMEA,134.325,447.75
3524-WQDSG,APJC,1262.985,4209.95
0810-DHDBD,USA,1163.295,3877.65
4026-SKKHW,GC,45.69,152.3
2829-HYVZP,EMEA,171.66,572.2
8329-IBCTI,APJC,5.895,19.65
1271-SJBGZ,USA,158.085,526.95
3845-JHAMY,GC,165.81,552.7
7013-PSXHK,EMEA,962.595,3208.65
5669-SRAIP,APJC,63.225,210.75
5981-ITEMU,USA,1112.085,3706.95
3486-NPGST,GC,186.225,620.75
6941-PMGEP,EMEA,123.75,412.5
1624-WOIWJ,APJC,249.615,832.05
2074-GKOWZ,USA,55.665,185.55
0376-YMCJC,GC,582.96,1943.2
6100-FJZDG,EMEA,151.77,505.9
4829-ZLJTK,APJC,2414.055,8046.85
1730-VFMWO,USA,544.59,1815.3
7143-BQIBA,GC,183.885,612.95
3800-LYTRK,EMEA,238.545,795.15
0634-SZPQA,APJC,650.94,2169.8
9646-NMHXE,USA,291.93,973.1
7030-NJVDP,GC,663.06,2210.2
5536-RTPWK,EMEA,1456.125,4853.75
8883-GRDWQ,APJC,316.77,1055.9
6166-ILMNY,USA,43.365,144.55
3097-NNSPB,GC,27.33,91.1
7771-ZONAT,EMEA,391.455,1304.85
0655-RBDUG,APJC,213.9,713
2111-DWYHN,USA,6.33,21.1
4194-WHFCB,GC,1674.24,5580.8
4121-AGSIN,EMEA,449.37,1497.9
4361-BKAXE,APJC,1358.235,4527.45
9845-PEEKO,USA,1377.105,4590.35
0455-XFASS,GC,60.06,200.2
0301-KOBTQ,EMEA,184.335,614.45
1751-NCDLI,APJC,1369.47,4564.9
4367-NUYAO,USA,5545,5545
9878-TNQGW,GC,51.345,171.15
9170-ARBTB,EMEA,303.72,1012.4
4441-NIHPT,APJC,282.105,940.35
8999-BOHSE,USA,314.31,1047.7
7241-AJHFS,GC,829.92,2766.4
7029-RPUAV,EMEA,486.735,1622.45
4546-FOKWR,APJC,338.805,1129.35
9036-CSKBW,USA,1704.27,5680.9
5832-TRLPB,GC,673.17,2243.9
8590-YFFQO,EMEA,1356.975,4523.25
8659-IOOPU,APJC,2147.91,7159.7
1338-CECEE,USA,851.985,2839.95
7439-DKZTW,GC,24.165,80.55
4646-QZXTF,EMEA,174.03,580.1
4607-CHPCA,APJC,653.58,2178.6
9742-XOKTS,USA,1811.565,6038.55
6921-OZMFH,GC,77.82,259.4
9578-FOMUK,EMEA,97.245,324.15
4712-UYOOI,APJC,125.295,417.65
8824-RWFXJ,USA,50.445,168.15
7722-CVFXN,GC,1691.355,5637.85
8717-VCTXJ,EMEA,251.82,839.4
7363-QTBIW,APJC,230.73,769.1
4159-NAAIX,USA,1875.9,6253
0971-QIFJK,GC,492.54,1641.8
9397-TZSHA,EMEA,503.415,1678.05
3391-JSQEW,APJC,617.55,2058.5
0343-QLUZP,USA,727.35,2424.5
9763-PDTKK,GC,116.16,387.2
2176-LVPNX,EMEA,1888.035,6293.45
7627-JKIAZ,APJC,851.895,2839.65
3312-UUMZW,USA,943.77,3145.9
1271-UODNO,GC,660.21,2200.7
8461-EFQYM,EMEA,274.32,914.4
6900-RBKER,APJC,1373.325,4577.75
6891-JPYFF,USA,1499.25,4997.5
1459-QNFQT,GC,1243.44,4144.8
1047-NNCBF,EMEA,448.065,1493.55
3696-XRIEN,APJC,1253.73,4179.1
4081-DYXAV,USA,268.065,893.55
0074-HDKDG,GC,483.3,1611
8791-GFXLZ,EMEA,177.915,593.05
8111-SLLHI,APJC,1285.44,4284.8
0927-LCSMG,USA,163.365,544.55
9330-DHBFL,GC,460.14,1533.8
0098-BOWSO,EMEA,158.94,529.8
3452-ABWRL,APJC,1159.68,3865.6
5859-HZYLF,USA,154.725,515.75
8257-RZAHR,GC,282.3,941
5293-WXJAK,EMEA,340.095,1133.65
3156-QLHBO,APJC,14.505,48.35
2208-NQBCT,USA,621.015,2070.05
1779-PWPMG,GC,2500.185,8333.95
6621-NRZAK,EMEA,362.775,1209.25
0831-JNISG,APJC,418.875,1396.25
0774-IFUVM,USA,217.005,723.35
3082-WQRVY,GC,68.595,228.65
9553-DLCLU,EMEA,348.525,1161.75
1641-BYBTK,APJC,29.505,98.35
2460-NGXBJ,USA,232.59,775.3
2446-ZKVAF,GC,322.395,1074.65
0841-NULXI,EMEA,10.665,35.55
3522-CDKHF,APJC,697.41,2324.7
1430-SFQSA,USA,321.78,1072.6
0411-EZJZE,GC,51.15,170.5
7851-WZEKY,EMEA,59.07,196.9
8844-TONUD,APJC,348.855,1162.85
8807-ARQET,USA,503.355,1677.85
8992-CEUEN,GC,5.655,18.85
4320-QMLLA,EMEA,111.12,370.4
8777-PVYGU,APJC,1023.18,3410.6
8292-ITGYJ,USA,341.64,1138.8
6870-ZWMNX,GC,1579.275,5264.25
0621-CXBKL,EMEA,301.71,1005.7
5268-DSMNQ,APJC,1780.965,5936.55
5334-JLAXU,USA,1642.77,5475.9
4086-YQSNZ,GC,67.215,224.05
6242-MBHPK,EMEA,697.815,2326.05
5868-CZJDR,APJC,9.405,31.35
9359-UGBTK,USA,1497.45,4991.5
0135-NMXAP,GC,315.72,1052.4
4782-OSFXZ,EMEA,1749.36,5831.2
6479-OAUSD,APJC,153.24,510.8
7129-ACFOG,USA,85.185,283.95
4189-NAKJS,GC,388.62,1295.4
5562-BETPV,EMEA,5.895,19.65
1282-IHQAC,APJC,903.495,3011.65
9127-FHJBZ,USA,2427.945,8093.15
6270-OMFIW,GC,1683.075,5610.25
1641-RQDAY,EMEA,965.295,3217.65
0107-WESLM,APJC,5.955,19.85
6994-ORCWG,USA,231.96,773.2
1346-UFHAX,GC,308.805,1029.35
3992-YWPKO,EMEA,200.835,669.45
2933-XEUJM,APJC,1078.14,3593.8
0125-LZQXK,USA,466.185,1553.95
5461-QKNTN,GC,1185.945,3953.15
4835-YSJMR,EMEA,591.345,1971.15
8399-YNDCH,APJC,370.845,1236.15
3164-YAXFY,USA,958.8,3196
0887-WBJVH,GC,1461.66,4872.2
4660-IRIBM,EMEA,450.15,1500.5
5673-FSSMF,APJC,18.045,60.15
7670-ZBPOQ,USA,1043.625,3478.75
8089-UZWLX,GC,2224.065,7413.55
0080-OROZO,EMEA,1059.6,3532
3916-NRPAP,APJC,77.025,256.75
6807-SIWJI,USA,1166.175,3887.25
8221-HVAYI,GC,747.045,2490.15
1579-KLYDT,EMEA,178.035,593.45
5232-NXPAY,APJC,1053.09,3510.3
8967-SZQAS,USA,229.635,765.45
4468-KAZHE,GC,377.805,1259.35
0455-ENTCR,EMEA,1661.505,5538.35
8944-AILEF,APJC,102.255,340.85
5542-NKVRU,USA,253.335,844.45
7126-RBHSD,GC,404.685,1348.95
5370-IIVVL,EMEA,1133.4,3778
6789-HJBWG,APJC,183.495,611.65
3927-NLNRY,USA,1460.385,4867.95
9087-EYCPR,GC,451.515,1505.05
6791-YBNAK,EMEA,140.355,467.85
6358-LYNGM,APJC,22.47,74.9
6077-BDPXA,USA,58.26,194.2
0013-MHZWF,GC,171.435,571.45
5494-HECPR,EMEA,24.075,80.25
8268-YDIXR,APJC,1576.185,5253.95
9824-BEMCV,USA,344.895,1149.65
1373-ORVIZ,GC,222.24,740.8
4291-SHSBH,EMEA,156.405,521.35
6980-IMXXE,APJC,423.795,1412.65
9866-QEVEE,USA,459.735,1532.45
9897-KXHCM,GC,75.015,250.05
0040-HALCW,EMEA,327.18,1090.6
0784-GTUUK,APJC,434.04,1446.8
7979-CORPM,USA,684.765,2282.55
2294-DMMUS,GC,1290.135,4300.45
0872-JCPIB,EMEA,333.36,1111.2
3055-MJDSB,APJC,57.03,190.1
9091-WTUUY,USA,1334.325,4447.75
1618-CFHME,GC,43.005,143.35
3165-HDOEW,EMEA,13.755,45.85
6581-NQCBA,APJC,243.06,810.2
7115-IRDHS,USA,549.015,1830.05
8496-DMZUK,GC,846.195,2820.65
2040-VZIKE,EMEA,1454.205,4847.35
9068-VPWQQ,APJC,1418.79,4729.3
0178-SZBHO,USA,1205.235,4017.45
0384-RVBPI,GC,419.58,1398.6
1689-MRZQR,EMEA,769.29,2564.3
1299-AURJA,APJC,505.77,1685.9
4525-VZCZG,USA,1747.995,5826.65
1543-LLLFT,GC,1819.965,6066.55
5835-BEQEU,EMEA,68.52,228.4
2788-CJQAQ,APJC,81.06,270.2
5565-FILXA,USA,458.76,1529.2
0319-QZTCO,GC,50.58,168.6
2120-SMPEX,EMEA,160.905,536.35
0096-FCPUF,APJC,566.535,1888.45
0668-OGMHD,USA,188.805,629.35
5552-ZNFSJ,GC,13.59,45.3
2223-KAGMX,EMEA,86.79,289.3
6507-ZJSUR,APJC,635.175,2117.25
9408-HRXRK,USA,1419.27,4730.9
5593-SUAOO,GC,609.915,2033.05
7321-PKUYW,EMEA,296.385,987.95
2833-SLKDQ,APJC,13.515,45.05
6766-HFKLA,USA,1723.305,5744.35
7595-EUIVN,GC,22.74,75.8
7617-EYGLW,EMEA,5.835,19.45
2026-TGDHM,APJC,156.945,523.15
9220-ZNKJI,USA,1441.59,4805.3
4030-VPZBD,GC,17.715,59.05
2226-ICFDO,EMEA,1833.225,6110.75
0723-VSOBE,APJC,478.98,1596.6
5529-GIBVH,USA,313.86,1046.2
4187-CINZD,GC,1327.26,4424.2
9992-UJOEL,EMEA,27.825,92.75
4741-WWJQZ,APJC,58.365,194.55
6625-UTXEW,USA,183.63,612.1
6818-WOBHJ,GC,1838.28,6127.6
6244-BESBM,EMEA,2001.51,6671.7
1004-NOZNR,APJC,1579.29,5264.3
1251-STYSZ,USA,91.11,303.7
2612-PHGOX,GC,1445.64,4818.8
2408-TZMJL,EMEA,1934.415,6448.05
8480-PPONV,APJC,2147.715,7159.05
8780-IHCRN,USA,472.35,1574.5
4598-ZADCK,GC,863.76,2879.2
1257-SXUXQ,EMEA,25.815,86.05
9681-KYGYB,APJC,1247.835,4159.45
7182-OVLBJ,USA,1991.505,6638.35
5095-ETBRJ,GC,933.615,3112.05
7005-CYUIL,EMEA,2150.475,7168.25
4821-WQOYN,APJC,397.875,1326.25
4730-AWNAU,USA,670.365,2234.55
3452-FLHYD,GC,148.545,495.15
2388-LAESQ,EMEA,2495.385,8317.95
9531-NSBMR,APJC,203.94,679.8
6260-ONULR,USA,18.84,62.8
4389-UEFCZ,GC,2263.2,7544
8711-LOBKY,EMEA,356.475,1188.25
9134-CEQMF,APJC,203.01,676.7
8985-OOPOS,USA,22.23,74.1
8800-ZKRFW,GC,972.75,3242.5
2616-FLVQC,EMEA,372.045,1240.15
9968-FFVVH,APJC,1233.405,4111.35
3108-PCCGG,USA,1769.955,5899.85
7993-PYKOF,GC,189.885,632.95
8390-FESFV,EMEA,1557.96,5193.2
